1	1
1	2
1	3
1	4
1	5
1	6
1	7
1	8
1	9
1	10
1	11
1	12
1	13
1	14
1	15
1	16
2	21
2	21
2	22
2	23
2	24
2	25
2	26
2	27
2	28
2	29
2	30
2	31
2	32
2	33
2	34
3	38
3	39
3	40
3	41
4	43
4	1
4	7
4	44
4	45
4	45
4	2
5	47
5	48
5	49
5	50
6	52
6	53
6	54
6	55
6	56
6	57
6	58
6	59
7	61
7	62
7	62
7	63
8	65
8	66
8	67
8	68
9	70
9	71
9	72
9	62
9	62
10	74
10	75
10	76
10	77
11	79
11	80
11	81
11	82
11	83
11	84
11	85
11	86
12	89
12	90
12	91
12	92
12	93
12	94
12	95
12	96
12	97
12	98
13	101
13	102
13	103
13	104
13	105
13	106
14	108
14	109
14	110
14	111
14	112
14	113
14	114
14	115
14	116
14	117
15	120
15	121
15	122
15	123
16	125
16	126
16	127
16	128
16	129
17	131
17	132
17	133
17	134
17	135
17	136
17	137
17	138
17	139
17	140
17	141
17	142
17	143
17	144
17	145
17	146
17	147
17	148
17	149
17	150
17	151
17	152
17	153
17	154
17	155
17	156
17	157
17	158
17	159
17	160
17	161
17	162
17	163
17	164
17	165
17	166
18	175
18	176
18	177
18	178
18	179
18	180
19	182
19	183
19	184
19	185
20	187
20	188
20	189
20	190
21	192
21	193
21	193
21	194
21	195
21	196
21	197
21	198
22	200
22	201
22	202
22	203
23	205
23	206
23	207
23	208
23	209
23	210
23	211
23	212
23	213
24	215
24	216
24	217
24	218
24	219
24	220
25	222
25	223
25	224
25	225
25	226
25	227
25	228
26	45
26	45
26	230
26	231
27	233
27	234
27	235
27	236
27	237
27	238
27	239
28	241
28	242
28	243
28	215
28	244
28	245
28	246
28	247
28	248
28	249
28	250
28	251
28	252
29	255
29	256
29	257
29	258
29	259
29	260
29	261
29	262
29	263
29	264
29	265
30	268
30	269
30	270
30	271
30	272
30	273
30	274
30	275
30	276
30	277
30	278
31	281
31	282
31	283
31	284
31	285
31	286
31	287
31	288
32	290
32	291
32	292
32	293
32	294
32	295
32	296
33	154
33	298
33	299
33	300
34	302
34	303
34	304
34	305
34	306
34	307
34	308
34	309
34	310
34	311
34	312
34	313
34	314
34	315
34	316
34	317
34	318
34	319
34	320
34	321
34	322
34	323
34	324
34	325
34	326
34	327
34	328
34	329
34	330
34	331
34	332
34	333
34	334
35	343
35	344
35	343
35	345
36	347
36	348
36	349
36	350
37	352
37	353
37	354
37	355
37	356
37	357
37	358
37	359
37	360
37	361
37	362
37	363
37	363
38	367
38	368
38	369
38	370
38	371
38	372
38	373
38	374
38	375
39	378
39	379
39	380
39	381
39	382
39	383
39	384
40	386
40	387
40	388
40	389
40	390
40	390
40	391
41	393
41	394
41	395
41	396
41	397
41	398
41	399
41	400
41	401
41	402
42	405
42	406
42	405
42	406
42	407
42	408
42	409
43	411
43	412
43	413
43	414
43	415
43	416
43	417
43	418
44	420
44	421
44	422
44	423
44	424
44	425
44	426
44	427
44	428
44	429
44	430
45	433
45	434
45	435
45	436
46	438
46	439
46	440
46	441
46	442
47	444
47	445
47	446
47	447
47	448
47	449
48	451
48	452
48	424
48	453
48	454
49	456
49	457
49	458
49	459
49	460
49	461
49	462
49	463
49	464
49	465
49	466
50	469
50	470
50	471
50	472
50	473
50	474
50	475
51	477
51	478
51	479
51	480
52	482
52	483
52	484
52	485
53	487
53	488
53	489
53	490
53	491
53	492
53	493
53	494
53	495
53	496
53	497
53	498
53	499
53	500
53	501
53	502
54	506
54	507
54	508
54	509
54	510
55	512
55	513
55	514
55	515
55	516
55	517
55	518
55	519
55	520
55	521
55	520
55	521
55	522
55	523
55	524
55	525
56	528
56	529
56	530
56	531
57	533
57	534
57	13
57	535
57	536
57	537
57	538
57	539
57	540
57	541
57	542
57	543
57	544
57	545
57	546
57	547
57	381
57	548
57	549
57	550
57	551
57	552
57	553
57	554
57	555
57	556
58	563
58	564
58	305
58	565
59	567
59	568
59	569
59	569
59	570
59	571
60	573
60	574
60	575
60	576
61	578
61	579
61	580
61	581
61	582
61	583
61	584
61	585
61	586
61	587
61	588
62	591
62	592
62	593
62	594
62	595
62	596
62	597
62	598
62	599
63	602
63	603
63	604
63	605
64	607
64	608
64	609
64	610
64	611
65	613
65	614
65	615
65	616
65	617
66	619
66	323
66	620
66	621
66	622
66	623
66	624
66	307
67	374
67	626
67	627
67	628
67	629
67	630
67	631
68	633
68	634
68	635
68	636
69	638
69	639
69	640
69	641
70	643
70	644
70	645
70	646
70	647
70	360
70	648
70	649
70	650
70	651
70	652
70	653
70	654
70	655
71	659
71	660
71	661
71	628
71	662
71	663
71	664
71	665
71	666
71	667
71	668
71	669
71	670
71	671
71	672
71	673
71	674
71	675
71	676
71	677
71	678
71	679
71	680
71	681
71	682
71	683
71	684
71	685
71	686
72	694
72	695
72	696
72	697
73	699
73	700
73	701
73	702
73	703
73	704
73	705
73	706
74	708
74	709
74	710
74	711
74	712
74	713
74	460
74	714
74	715
74	715
74	716
74	717
74	718
74	718
74	719
74	381
74	720
74	721
75	726
75	727
75	728
75	729
76	731
76	732
76	733
76	734
76	735
76	736
76	737
76	738
76	596
77	741
77	742
77	743
77	744
77	744
78	746
78	747
78	748
78	748
79	750
79	751
79	752
79	753
80	755
80	215
80	756
80	757
81	759
81	760
81	761
81	762
81	46
82	764
82	765
82	766
82	767
83	769
83	770
83	771
83	772
83	772
83	773
83	774
83	775
84	778
84	45
84	45
84	779
84	295
84	780
85	782
85	783
85	784
85	785
85	786
86	788
86	789
86	790
86	791
87	793
87	794
87	795
87	796
87	797
88	799
88	800
88	141
88	801
88	802
88	802
89	804
89	805
89	806
89	807
89	808
89	809
89	810
89	811
89	812
89	813
90	816
90	817
90	818
90	819
90	820
90	821
90	822
90	823
91	826
91	827
91	828
91	829
91	830
91	831
92	833
92	242
92	834
92	835
93	836
93	837
93	838
93	839
93	840
93	114
93	115
93	841
93	18
93	806
93	842
94	845
94	846
94	847
94	848
95	850
95	461
95	851
95	852
95	853
95	854
95	855
95	856
95	857
95	858
95	859
95	860
95	861
95	862
95	567
95	863
95	864
95	865
95	866
95	867
95	868
95	869
95	870
95	871
95	872
95	873
95	874
95	874
95	875
95	876
95	877
95	878
95	879
95	880
95	881
95	882
96	891
96	892
96	893
96	894
96	895
97	897
97	898
97	899
97	512
97	900
97	901
98	903
98	904
98	284
98	905
99	907
99	908
99	907
99	909
99	910
99	911
99	912
99	913
100	916
100	917
100	918
100	919
100	920
100	921
100	922
100	923
100	924
100	925
100	926
100	927
100	928
100	929
100	930
100	931
100	932
100	933
100	934
100	935
100	936
100	937
100	938
100	939
100	940
100	941
100	942
100	942
100	943
100	944
100	945
100	946
100	947
101	369
101	956
101	956
101	778
101	957
101	958
101	959
101	960
101	961
101	962
101	373
101	963
101	964
102	968
102	969
102	970
102	971
102	972
102	973
103	975
103	976
103	977
103	978
103	979
104	981
104	456
104	982
104	983
104	984
105	986
105	987
105	988
105	989
105	990
105	991
105	992
105	993
105	133
105	994
105	995
105	996
106	1000
106	1001
106	1002
106	601
106	1003
106	1004
106	1005
106	1006
107	1008
107	1009
107	1010
107	1011
107	1012
107	1013
107	1014
107	1015
107	1016
107	1017
107	1018
107	1019
107	1020
107	1021
107	1022
107	1023
107	1024
107	1025
107	1026
107	1027
107	1028
107	1029
107	1030
107	1031
107	1032
107	1033
107	1034
107	1035
107	1036
107	459
107	1037
107	1038
107	1039
107	1040
107	1041
107	1042
107	1043
107	1044
107	1045
107	1046
107	1047
107	1048
107	1049
107	1050
107	1051
107	1052
107	1053
107	1054
107	1055
107	1056
107	1057
107	1057
107	1058
107	1059
107	1060
107	1061
107	1062
107	1063
107	1064
107	1065
107	1066
107	1067
107	1068
107	1069
107	1070
107	1071
107	1072
107	1073
107	1074
107	1075
107	1076
107	1077
107	1078
107	1079
107	1080
107	1081
107	1082
107	599
107	1083
107	1084
107	1085
107	1086
107	1087
107	1088
107	1089
107	1090
107	1091
107	1092
107	1093
107	1094
107	1095
107	1096
107	1097
107	1098
107	1099
107	1100
107	1101
107	1102
107	1103
107	514
107	1104
107	1105
108	1126
108	1127
108	1128
108	1129
108	1130
109	1132
109	1133
109	1134
109	1135
109	1136
110	772
110	772
110	601
110	1138
110	1139
110	1140
110	1141
110	1142
111	1144
111	1145
111	1146
111	1147
111	1148
111	1149
111	1150
111	1151
111	1152
111	1153
111	1154
111	1155
111	1156
111	1157
111	1158
111	1159
111	1160
111	763
111	1161
111	1162
111	1163
111	1164
112	1170
112	1171
112	1172
112	1173
113	1175
113	1176
113	1177
113	1178
114	1180
114	1181
114	1182
114	1183
114	1184
114	1185
115	1187
115	1188
115	1189
115	1190
115	1191
115	1192
115	1193
115	1194
115	1195
115	1196
115	1
115	1197
115	1198
115	1199
115	1200
115	2
115	1201
115	1202
115	1203
115	1204
115	1205
115	1206
115	1207
115	1208
115	1209
115	1210
115	1211
115	1212
115	1213
115	1214
115	1215
115	1216
115	1217
115	1218
115	1219
115	1220
115	1221
115	1222
115	1223
115	1224
115	1225
115	1226
115	1227
115	1228
115	164
115	1229
115	1230
115	1231
115	633
115	1232
115	1233
115	1234
115	1235
115	1236
115	1237
115	1238
115	1239
115	1240
115	1241
115	1242
115	1243
115	1244
115	1245
115	1246
115	1247
115	1248
115	1249
115	1250
115	1251
115	1252
115	3
115	1253
115	1254
115	1255
115	1256
115	1257
115	1258
115	1259
115	1260
115	1261
115	135
115	1262
115	1263
115	1264
115	1265
115	1266
115	1267
115	1268
115	1269
115	1270
115	146
115	420
115	1271
116	1294
116	1295
116	1296
116	1297
116	1298
116	1299
116	1300
116	1301
117	1302
117	1303
117	1304
117	1305
117	1306
117	1307
118	1309
118	1310
118	1311
118	1312
119	1314
119	1315
119	1316
119	1317
119	1318
120	1320
120	1321
120	1322
120	1323
120	1324
120	1325
120	1326
120	1327
120	1328
120	1329
120	1330
120	1331
120	1332
120	1333
120	1334
120	1335
120	1336
120	1337
120	1338
120	1339
120	1339
120	1340
120	1341
121	1346
121	1347
121	1348
121	1349
122	1351
122	770
122	1352
122	466
122	467
122	1353
122	1354
122	1355
122	1356
123	1359
123	1360
123	1361
123	1362
123	1363
123	1364
124	1366
124	1367
124	1368
124	1369
124	1370
124	1371
124	1372
124	1373
124	1374
124	1375
124	1376
124	1377
124	1378
124	1379
124	1380
124	1381
124	1382
124	1383
124	1384
124	1385
124	1386
124	1387
124	652
124	1388
124	1389
124	803
124	1390
124	1391
124	1392
124	1393
124	1394
124	1395
124	1396
124	88
124	1397
124	1398
124	1399
124	1400
124	1401
124	1402
124	1403
124	1404
124	1405
124	283
124	1406
124	1407
124	1408
124	1409
124	1410
124	1411
124	1412
124	1413
124	1414
124	1415
124	828
124	1416
124	1417
124	1418
124	1419
124	1420
125	1435
125	1435
125	1436
125	1437
125	1438
126	1440
126	1441
126	1442
126	1443
126	1444
126	1445
126	1446
126	1447
126	1448
126	1449
127	1452
127	1453
127	1454
127	1455
127	1456
128	1458
128	1459
128	1460
128	1461
128	1462
128	1463
128	1464
128	1465
128	1466
129	1469
129	1470
129	1471
129	1472
130	715
130	715
130	638
130	1474
130	515
130	114
130	115
130	840
130	1475
130	1476
130	1477
130	363
130	363
130	1478
130	1479
130	1480
130	1481
130	1482
130	1483
130	1484
130	1485
130	1486
130	712
130	1487
130	1488
130	1489
130	1490
130	778
130	1491
130	1492
130	1493
130	1494
130	1495
130	1496
130	1497
130	1498
130	1420
130	1499
130	1500
130	1501
131	1508
131	1509
131	1509
131	1510
132	1512
132	1513
132	1514
132	1515
132	1516
132	1517
132	1518
132	1519
132	1520
132	1521
132	1522
132	1523
132	1524
132	1525
132	1526
133	1530
133	756
133	1531
133	1532
133	1533
133	1534
133	1127
133	1535
133	1536
134	1538
134	1539
134	1540
134	1541
134	1542
134	1543
134	1544
134	1545
135	1548
135	1549
135	1550
135	1551
135	1552
135	1553
135	1554
136	1556
136	952
136	1557
136	1558
136	1559
136	1560
137	1562
137	1563
137	1563
137	1564
137	1565
137	1564
137	1565
137	1566
137	1567
137	1568
137	1569
137	1570
137	1571
137	1572
137	1572
137	1573
138	1577
138	1578
138	1579
138	1580
138	1581
139	1583
139	1584
139	1482
139	593
140	1585
140	1586
140	1587
140	1588
140	1589
140	1590
141	1591
141	1592
141	1593
141	1594
141	1595
141	715
141	715
141	1596
142	1599
142	1600
142	1601
142	1602
143	1604
143	1605
143	1606
143	1607
143	1608
143	1609
144	1611
144	1612
144	1613
144	1614
144	1615
144	1616
145	1618
145	1618
145	1619
145	1620
145	1621
145	1622
145	1623
145	1624
145	1625
145	1626
145	1627
145	1628
146	1631
146	1632
146	1633
146	1634
147	1636
147	1637
147	1638
147	1639
147	1640
147	1641
148	1643
148	1644
148	1645
148	1644
148	1646
148	1647
148	1648
148	1649
148	1650
148	1651
148	1646
148	1652
148	1653
148	1654
148	1655
148	1469
148	1649
148	1656
148	1657
148	1658
148	1659
149	1663
149	1664
149	1665
149	1666
149	1667
149	1668
149	1669
150	1671
150	1672
150	1673
